,status,totalResults,articles
6,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Jill Colvin / AP', 'title': 'Trump to Become First Sitting President to Attend ‘March for Life’ Anti-Abortion Rally', 'description': ""In unprecedented move, President Donald Trump will address attendees of the annual anti-abortion rally 'March for Life' this Friday in D.C."", 'url': 'https://time.com/5771064/trump-march-for-life/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/President-trump-march-for-life.jpg?quality=85&crop=0px%2C67px%2C3837px%2C2009px&resize=1200%2C628&strip', 'publishedAt': '2020-01-24T16:00:41Z', 'content': '(WASHINGTON) — It was just four years ago that a political committee supporting one of Donald Trump’s Republican rivals unveiled an ad slamming his views on abortion, complete with footage from a 1999 interview in which he declared, “I am pro-choice in every … [+7011 chars]'}"
7,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'KEVIN FREKING / AP', 'title': 'President Trump Gets Big Cheers at College Football Title Game', 'description': 'Fans of both Louisiana State University and Clemson cheered when Donald Trump walked onto the field for the singing of the National Anthem', 'url': 'https://time.com/5764360/trump-cheered-college-football-title-game/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/trump-college-football.jpg?quality=85&w=1200&h=628&crop=1', 'publishedAt': '2020-01-14T07:25:15Z', 'content': '(NEW ORLEANS) — President Donald Trump turned sports fan for an evening as he watched No. 1 Louisiana State University and No. 3 Clemson battle it out in the College Football Playoff championship.\r\nTrump flew to Louisiana for Monday’s night’s game at the Supe… [+2292 chars]'}"
8,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Molly Ball', 'title': 'We’ve Upped the Ante.’ Why Nancy Pelosi Is Going All in Against Trump', 'description': 'Nancy Pelosi has spent decades rising to the top in Congress. But with the Trump White House, the past year has been her most consequential.', 'url': 'https://time.com/5762021/nancy-pelosi-trump-impeachment-gamble/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/speaker-nancy-pelosi-trump-impeachment-08.jpg?quality=85', 'publishedAt': '2020-01-09T11:05:09Z', 'content': 'Nancy Pelosi isn’t wild about the question. The impeachment of President Donald Trump is under way, and I’ve asked the Speaker of the House if she thinks it’s the most important thing she’ll ever do. We’re sitting in her elegant office in the Capitol, on gold… [+26015 chars]'}"
9,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Lisa Mascaro, Alan Fram, Mary Clare Jalonick and Laurie Kellman / AP', 'title': 'House Plans Wednesday Vote to Send Articles of Impeachment to Senate', 'description': 'The House set a Wednesday vote to send the articles of impeachment\xa0against Donald Trump to the Senate and start the impeachment trial.', 'url': 'https://time.com/5764710/house-vote-impeachment-trial-senate/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/Nancy-Pelosi-Adam-Schiff-impeachment-trial.jpg?quality=85&crop=0px%2C32px%2C2993px%2C1567px&resize=1200%2C628&strip', 'publishedAt': '2020-01-14T18:04:28Z', 'content': '(WASHINGTON) — After weeks of delay and strategizing, the U.S. House is planning to vote Wednesday to send the articles of impeachment against President Donald Trump to the Senate to start the trial on removing him from office.\r\nSpeaker Nancy Pelosi met priva… [+5392 chars]'}"
10,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Associated Press', 'title': 'U.S. Bans Charter Flights to Cuban Cities Outside Havana', 'description': 'The Trump administration is banning charter flights to Cuban cities besides Havana in a new tightening of U.S. restrictions on the island.', 'url': 'https://time.com/5763099/cuba-charter-flight-ban/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/Mike-Pompeo-Cuba-charter-flight-ban.jpg?quality=85&w=1024&h=628&crop=1', 'publishedAt': '2020-01-10T20:59:06Z', 'content': '(HAVANA) — The Trump administration is banning charter flights to Cuban cities besides Havana in a new tightening of U.S. restrictions on the island.\r\nIn October, the administration banned commercial flights to cities outside the capital.\r\nThe State Departmen… [+1034 chars]'}"
11,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'MARK SHERMAN / AP', 'title': 'Supreme Court Allows Policy Used to Deny Green Cards Over Use of Public Benefits', 'description': 'A divided Supreme Court on Monday allowed the Trump administration to deny green cards to immigrants based on their use of public benefits.', 'url': 'https://time.com/5772546/supreme-court-trump-green-cards/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/supreme-court-green-card-ruling.jpg?quality=85&w=1200&h=628&crop=1', 'publishedAt': '2020-01-27T18:54:12Z', 'content': '(WASHINGTON) — A divided Supreme Court on Monday allowed the Trump administration to put in place a policy connecting the use of public benefits with whether immigrants could become permanent residents.\r\nThe new policy can be used to deny green cards to immig… [+1440 chars]'}"
12,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'ARON HELLER and DEB RIECHMANN / AP', 'title': 'President Trump Remains Positive About Mideast Peace Deal After Meetings With Israeli Leaders', 'description': 'Trump said Monday that while the Palestinians have rejected his proposed peace deal, he expects they ultimately will agree to the blueprint.', 'url': 'https://time.com/5772705/trump-palestine-mideast-peace-deal/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/trump-israel-peace-plan.jpg?quality=85&w=1200&h=628&crop=1', 'publishedAt': '2020-01-27T21:45:04Z', 'content': '(WASHINGTON) — President Donald Trump said Monday that while the Palestinians have already rejected his proposed Mideast peace deal, he expects they ultimately will agree to the blueprint the White House plans to announce following meetings with Israeli Prime… [+6828 chars]'}"
13,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Jamie Ducharme', 'title': 'Trump Administration Announces Stripped-Down Regulations on Flavored Vaping Products', 'description': 'The Trump Administration on Jan. 2 announced that it will remove some—but not all—flavored e-cigarette products from the U.S. market, in a compromise that has sparked criticism from both vaping advocates and adversaries. The new plan applies to the cartridge-…', 'url': 'https://time.com/5758004/flavored-vape-ban/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/juul.jpg?quality=85&w=1024&h=628&crop=1', 'publishedAt': '2020-01-02T20:49:49Z', 'content': 'The Trump Administration on Jan. 2 announced that it will remove some—but not all—flavored e-cigarette products from the U.S. market, in a compromise that has sparked criticism from both vaping advocates and adversaries.\r\nThe new plan applies to the cartridge… [+4543 chars]'}"
14,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'DAVID KLEPPER and AMANDA SEITZ / AP', 'title': 'Bot or Not? Mystery Over Anonymous User Retweeted by Trump', 'description': 'Social media analysts have questioned the Twitter account Surfermom77, noting that it bears the hallmarks of a social media bot.', 'url': 'https://time.com/5756958/whistleblower-trump-tweet/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2019/12/AP19364819700941.jpg?quality=85&w=1200&h=628&crop=1', 'publishedAt': '2019-12-31T01:47:11Z', 'content': 'CHICAGO (AP) — The Twitter user goes by Gigi, though sometimes Sophia, Emma or Leona. The occupation is listed at various times as teacher, historian, documentary writer and model. There’s been speculation about whether this person is really a woman — or even… [+4401 chars]'}"
15,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Associated Press', 'title': 'Trump: Iran’s Qasem Soleimani ‘Should Have Been Taken Out Many Years Ago’', 'description': '(PALM BEACH, Fla.) — President Donald Trump said Friday that the targeted killing of Iranian Gen. Qasem Soleimani was ordered because he was “plotting to kill” many Americans. In his first comments since the early Friday strike against the head of Iran’s elit…', 'url': 'https://time.com/5758386/trump-tweets-iran-qasem-soleimani-statement/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/trump-soleimani-tweet.jpg?quality=85&w=1200&h=628&crop=1', 'publishedAt': '2020-01-03T15:15:47Z', 'content': '(PALM BEACH, Fla.) — President Donald Trump said Friday that the targeted killing of Iranian Gen. Qasem Soleimani was ordered because he was “plotting to kill” many Americans.\r\nIn his first comments since the early Friday strike against the head of Iran’s eli… [+940 chars]'}"
16,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Alana Abramson', 'title': 'House Impeachment Managers Gird for Uphill Battle In Senate Trial', 'description': 'Over the long weekend, House impeachment managers huddled in House Speaker Nancy Pelosi’s office in the heart of the Capitol, hammering out the strategy to make their case against President Donald Trump on the Senate floor on Wednesday. They honed and filed d…', 'url': 'https://time.com/5768535/impeachment-managers-gird-for-battle-in-senate-trial/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/GettyImages-1194063151.jpg?quality=85&w=1024&h=628&crop=1', 'publishedAt': '2020-01-22T09:23:31Z', 'content': 'Over the long weekend, House impeachment managers huddled in House Speaker Nancy Pelosi’s office in the heart of the Capitol, hammering out the strategy to make their case against President Donald Trump on the Senate floor on Wednesday. They honed and filed d… [+5566 chars]'}"
17,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Alana Abramson', 'title': 'House Democrats Try to Convince Senate Republicans Trump Comprised National Security — To No Avail', 'description': '“I have news for everybody,” Mick Mulvaney told the world on Oct. 17, weeks after House Democrats launched a formal impeachment inquiry into President Donald Trump. “Get over it. There is going to be political influence in foreign policy.” In pressuring Ukrai…', 'url': 'https://time.com/5770722/democrats-national-security-trump-trial/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/adam-schiff-impeachment-trial.jpg?quality=85&w=1200&h=628&crop=1', 'publishedAt': '2020-01-23T23:36:14Z', 'content': '“I have news for everybody,” Mick Mulvaney told the world on Oct. 17, weeks after House Democrats launched a formal impeachment inquiry into President Donald Trump. “Get over it. There is going to be political influence in foreign policy.” In pressuring Ukrai… [+5354 chars]'}"
18,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Jonathan Lemire & Elana Schor/ AP', 'title': 'Trump Portrays Himself as Defender of Faith for Evangelical Supporters at Miami Rally', 'description': '(MIAMI) — Highlighting his record on religious liberty, President Donald Trump on Friday worked to energize a group of evangelical supporters who make up an influential piece of his political base that could prove vital in battleground states. Trump spoke to …', 'url': 'https://time.com/5758805/trump-rally-miami-evangelical/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/Trump-miami-rally-megachurch.jpg?quality=85&w=1024&h=628&crop=1', 'publishedAt': '2020-01-04T00:27:04Z', 'content': '(MIAMI) — Highlighting his record on religious liberty, President Donald Trump on Friday worked to energize a group of evangelical supporters who make up an influential piece of his political base that could prove vital in battleground states.\r\nTrump spoke to… [+5149 chars]'}"
19,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Alana Abramson', 'title': 'House Impeachment Managers Gird for Uphill Battle In Senate Trial', 'description': 'Over the long weekend, House impeachment managers huddled in House Speaker Nancy Pelosi’s office in the heart of the Capitol, hammering out the strategy to make their case against President Donald Trump on the Senate floor on Wednesday. They honed and filed d…', 'url': 'https://time.com/5768535/democrat-impeachment-managers-case/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/GettyImages-1194063151.jpg?quality=85&w=1024&h=628&crop=1', 'publishedAt': '2020-01-22T09:23:31Z', 'content': 'Over the long weekend, House impeachment managers huddled in House Speaker Nancy Pelosi’s office in the heart of the Capitol, hammering out the strategy to make their case against President Donald Trump on the Senate floor on Wednesday. They honed and filed d… [+5566 chars]'}"
0,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Zeke Miller, Colleen Long, Mike Balsamo and Lynn Berry / AP', 'title': 'President Trump Asks How Long Ukraine Can Resist Russian Aggression in Newly Surfaced Recording', 'description': 'President Trump inquired how long Ukraine would be able to resist Russian aggression without U.S. assistance during a 2018 meeting with donors.', 'url': 'https://time.com/5771776/trump-donors-recording-ukraine/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/Rudy-Giuliani-Lev-Parnas.jpg?quality=85&crop=0px%2C555px%2C4508px%2C2359px&resize=1200%2C628&strip', 'publishedAt': '2020-01-25T22:04:01Z', 'content': '(WASHINGTON) — President Donald Trump inquired how long Ukraine would be able to resist Russian aggression without U.S. assistance during a 2018 meeting with donors that included the indicted associates of his personal attorney Rudy Giuliani.\r\n“How long would… [+2044 chars]'}"
1,ok,11874,"{'source': {'id': 'bbc-news', 'name': 'BBC News'}, 'author': 'https://www.facebook.com/bbcnews', 'title': 'Tom Steyer: What is the symbol he draws on his hand?', 'description': ""Tom Steyer's scribbles have historic significance - and a murkier modern-day meaning."", 'url': 'https://www.bbc.co.uk/news/world-us-canada-51118025', 'urlToImage': 'https://ichef.bbci.co.uk/news/1024/branded_news/12913/production/_110515067_mediaitem110515066.jpg', 'publishedAt': '2020-01-15T13:18:05Z', 'content': ""Image copyrightAFP/Getty ImagesImage caption\r\n The symbol started to appear on Tom Steyer's hand in late 2017. He's not the only person to adopt it.\r\nIn between the frontrunners during the Democratic debate on Tuesday stood Tom Steyer. You might have spotted … [+5715 chars]""}"
2,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Time', 'title': 'John Bolton Book Reportedly Claims President Trump Tied Ukraine Funds to Investigation', 'description': '(WASHINGTON) — President Donald Trump said he wanted to maintain a freeze on military assistance to Ukraine until it aided political investigations into his Democratic rivals, former national security adviser John Bolton recounts in a draft of his forthcoming…', 'url': 'https://time.com/5772168/john-bolton-book-trump-ukraine/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/john-bolton.jpg?quality=85&w=1024&h=628&crop=1', 'publishedAt': '2020-01-27T05:51:04Z', 'content': '(WASHINGTON) — President Donald Trump said he wanted to maintain a freeze on military assistance to Ukraine until it aided political investigations into his Democratic rivals, former national security adviser John Bolton recounts in a draft of his forthcoming… [+4320 chars]'}"
3,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Michael Kunzelman / AP', 'title': 'Federal Judge Blocks Trump’s Executive Order Giving States ‘Veto Power’ to Reject Refugees', 'description': ""The Trump administration can't give state governments the “veto power” to reject refugees from resettling, a federal judge ruled Wednesday."", 'url': 'https://time.com/5765676/trump-refugee-executive-order-blocked/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/Trump-refugee-resettlement-blocked.jpg?quality=85&crop=0px%2C102px%2C4032px%2C2111px&resize=1200%2C628&strip', 'publishedAt': '2020-01-15T19:44:26Z', 'content': '(SILVER SPRING, Md.) — The Trump administration can’t give state and local governments the “veto power” to reject refugees from resettling within their borders, a federal judge ruled Wednesday.\r\nU.S. District Judge Peter Messitte agreed to block the Trump adm… [+4969 chars]'}"
4,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Associated Press', 'title': 'Trump at Davos Boasts U.S. Economy ‘Nothing Short of Spectacular’ as Senate Trial Resumes', 'description': 'Trump addressed the annual World Economic Forum in Davos, Switzerland, hours before his historic impeachment trial was to reconvene', 'url': 'https://time.com/5768632/donald-trump-davos-u-s-economy/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/donald_trump_davos.jpg?quality=85&w=1024&h=628&crop=1', 'publishedAt': '2020-01-21T11:21:31Z', 'content': '(DAVOS, Switzerland) — President Donald Trump sought Tuesday to sell the United States to the global business community, telling an economic conference in the Swiss Alps that America’s economic turnaround has been “nothing short of spectacular.”\r\nTrump addres… [+5498 chars]'}"
5,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Time', 'title': 'Denver Officials Won’t Hand Over Information Requested by ICE', 'description': 'The subpoenas sent to Denver officials mark an escalation between the Trump administration and so-called sanctuary cities', 'url': 'https://time.com/5767065/ice-subpoenas-denver-sanctuary-city/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/ICE_subpoenas_denver_sanctuary_city.jpg?quality=85&crop=0px%2C39px%2C1024px%2C536px&resize=1200%2C628&strip', 'publishedAt': '2020-01-17T05:18:18Z', 'content': '(WASHINGTON) — Denver officials on Thursday said they would not hand over information requested by U.S. Immigration and Customs Enforcement on four men wanted for deportation.\r\nICE, the Homeland Security agency tasked with arresting and deporting people in th… [+2780 chars]'}"
6,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Time', 'title': 'Trump Administration Hits Russian Railway With Sanctions Over Passenger Service to Crimea', 'description': 'The Trump administration imposed sanctions on a Moscow-based private railway company that opened passenger service between Russia and Crimea', 'url': 'https://time.com/5774185/trump-administration-hits-russian-railway-with-sanctions-over-passenger-service-to-crimea/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/sanctions_russia_railway_crimea.jpg?quality=85&crop=0px%2C0px%2C1024px%2C536px&resize=1200%2C628&strip', 'publishedAt': '2020-01-30T02:30:14Z', 'content': '(WASHINGTON) — The Trump administration on Wednesday imposed sanctions on a Moscow-based private railway company that last month opened passenger service between Russia and Crimea, a Ukrainian peninsula that Russia annexed in 2014.\r\nThe sanctions target Grand… [+1556 chars]'}"
7,ok,11874,"{'source': {'id': 'usa-today', 'name': 'USA Today'}, 'author': 'USA TODAY, Sally Kohn, Opinion columnist', 'title': 'Citizens United paved the way for Trump. Ousting Trump will let us end Citizens United.', 'description': 'Impeachment is how we defend our Constitution. Ending Citizens United is how we take democracy back.', 'url': 'https://www.usatoday.com/story/opinion/2020/01/21/citizens-united-anniversary-trump-impeachment-corporations-campaign-donations-finance-column/4523904002/?utm_source=google&utm_medium=amp&utm_campaign=speakable', 'urlToImage': 'https://www.gannett-cdn.com/-mm-/9e1f6e2ee20f44aa1f3be4f71e9f3e52b6ae2c7e/c=0-110-2121-1303/local/-/media/2020/01/16/USATODAY/usatsports/cash-gettyimages-504240346.jpg?width=1600&height=800&fit=crop', 'publishedAt': '2020-01-21T09:00:02Z', 'content': 'Impeachment is how we defend our Constitution. Ending Citizens United is how we take democracy back.\r\nIt just so happens that opening arguments in the Senate impeachment trial against President Donald Trump are expected to get underway on the exact same day t… [+6180 chars]'}"
8,ok,11874,"{'source': {'id': 'the-wall-street-journal', 'name': 'The Wall Street Journal'}, 'author': 'Patience Haggin, Suzanne Vranica', 'title': 'President Trump, Michael Bloomberg Release Dueling Super Bowl Ads - The Wall Street Journal', 'description': ""President Trump, Michael Bloomberg Release Dueling Super Bowl Ads The Wall Street Journal The Martians from 'Mars Attacks!' Appear in Walmart's Sci-fi Super Bowl Commercial! Bloody Disgusting What a $5.6m Super Bowl buy can purchase in digital media in 2020 D…"", 'url': 'https://www.wsj.com/articles/president-trump-michael-bloomberg-buy-super-bowl-ads-11580408474', 'urlToImage': 'https://images.wsj.net/im-149153/social', 'publishedAt': '2020-01-30T19:19:00Z', 'content': 'Michael Bloomberg will air a Super Bowl ad tackling gun violence, while President Trump will run one about the economy, as the billionaire presidential candidates place their campaigns in front of the years largest television audience.\r\nMr. Bloomberg plans to… [+220 chars]'}"
9,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Kevin Freking / AP', 'title': 'Senate Passes New Trump-Backed U.S.-Canada-Mexico Trade Deal', 'description': 'The new measure will rewrite the rules of the previous agreement with Canada and Mexico and gives President Donald Trump a major policy win.', 'url': 'https://time.com/5766587/senate-passes-usmca-trade-deal/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/MEXICO-US-CANADA-TRADE-AGREEMENT.jpg?quality=85&w=1024&h=615&crop=1', 'publishedAt': '2020-01-16T17:42:56Z', 'content': '(WASHINGTON) — The Senate overwhelmingly approved a new North American trade agreement Thursday that rewrites the rules of trade with Canada and Mexico and gives President Donald Trump a major policy win before senators turn their full attention to his impeac… [+3225 chars]'}"
10,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Mahita Gajanan', 'title': 'How the Trump Impeachment Trial Rules Compare to Clinton’s Trial', 'description': ""Here's how President Trump's impeachment trial rules differ from the rules governing President Clinton's trial."", 'url': 'https://time.com/5768920/trump-impeachment-trial-rules/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/mitch-mcconnell-senate-impeachment.jpg?quality=85&w=1024&h=628&crop=1', 'publishedAt': '2020-01-22T00:07:21Z', 'content': 'The impeachment trial of President Donald Trump began in earnest on Tuesday with a fight in the Senate over the rules that will guide the proceedings.\r\nThe trial kicked off with Senate Majority Leader Mitch McConnell revising two proposed rules for the procee… [+4892 chars]'}"
11,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Justin Sink and Glen Carey / Bloomberg', 'title': 'Trump Says Now ‘Isn’t the Right Point’ for U.S. Troops to Pull Out of Iraq', 'description': ""President Trump confirmed that troops aren't leaving Iraq after confusion erupted over a draft U.S. letter suggesting preparations for a withdrawal."", 'url': 'https://time.com/5760864/trump-us-troops-iraq/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/Donald-Trump-Iraq-troops.jpg?quality=85&crop=0px%2C21px%2C1024px%2C536px&resize=1200%2C628&strip', 'publishedAt': '2020-01-07T20:33:09Z', 'content': 'President Donald Trump said it isn’t the right time for the U.S. to pull out of Iraq after the country’s parliament called for foreign troops to depart and confusion erupted over a draft U.S. letter suggesting preparations for a withdrawal.\r\n“Eventually we wa… [+976 chars]'}"
12,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Aamar Madhani / AP', 'title': 'President Trump Says Iranian General’s Killing Was ‘American Justice’ at Ohio Rally', 'description': 'Trump made the comment at a rally in Toledo, Ohio, shortly after the House approved a resolution to limit his military action against Iran', 'url': 'https://time.com/5762670/donald-trump-iran-killing-american-justice/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/donald-trump-toledo-rally.jpg?quality=85&crop=0px%2C146px%2C1024px%2C536px&resize=1200%2C628&strip', 'publishedAt': '2020-01-10T08:07:29Z', 'content': '(TOLEDO, Ohio) — President Donald Trump used his first campaign election rally of 2020 to argue that he served up “American justice” by ordering a drone strike to take out Iranian Gen. Qasem Soleimani, while jeering Democratic leaders for questioning his deci… [+4936 chars]'}"
13,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'JONATHAN LEMIRE / AP', 'title': '‘Take Her Out. OK? Do It.’ Recording Reportedly Links Trump to Plans For Ouster of Ukraine Ambassador', 'description': 'President Trump is reportedly heard in a 2018 conversation saying he wants to get rid of Marie Yovanovitch, then-U.S. ambassador to Ukraine', 'url': 'https://time.com/5771526/trump-recording-lev-parnas-guiliani-ukraine/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/trump-recording-parnas-giuliani-ukraine.jpg?quality=85&w=1200&h=628&crop=1', 'publishedAt': '2020-01-24T23:41:02Z', 'content': '(NEW YORK) — President Donald Trump can be heard in a taped 2018 conversation saying he wants to get rid of the U.S. ambassador to Ukraine, whose removal a year later emerged as an issue in Trump’s impeachment. The president was talking with a small group tha… [+3863 chars]'}"
14,ok,11874,"{'source': {'id': 'politico', 'name': 'Politico'}, 'author': None, 'title': 'Trump met his War Powers Act obligations, White House says - Politico', 'description': ""Trump met his War Powers Act obligations, White House says Politico Trump's blundering attempts to strong arm Iran follow the same pattern as the China trade-war mess Business Insider Why Trump's changing Iran story is costing him support in Congress CNN Trum…"", 'url': 'https://www.politico.com/news/2020/01/12/trump-met-war-powers-act-obrien-097772', 'urlToImage': 'https://static.politico.com/49/f4/321624494dc585d50401e32b94d8/20200112-robert-obrien-gty-773.jpg', 'publishedAt': '2020-01-12T15:28:00Z', 'content': 'The national security adviser said the administration would ""certainly"" go to Congress if they expect a longer conflict.\r\n The president offered more details about the killing of Iranian Gen. Qassem Soleimani to Fox News\' Laura Ingraham on Friday, mentioning … [+855 chars]'}"
15,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Associated Press', 'title': 'No Refugees Have Moved to This Minnesota County in the Past 5 Years. It Just Voted to Ban Resettlement Anyway', 'description': 'The Beltrami County board of commissioners voted to deny resettlement—the move is allowed under an executive order signed by President Trump', 'url': 'https://time.com/5761225/beltrami-county-minnesota-bans-refugee-resettlement/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/beltrami-county-minnesota-bans-refugees.jpg?quality=85&w=1200&h=628&crop=1', 'publishedAt': '2020-01-08T13:15:44Z', 'content': '(BEMIDJI, Minn.) — A northern Minnesota county on Tuesday night banned the resettlement of refugees within its boundaries, becoming the first in the state and the second in the nation to do so.\r\nBy a 3-2 vote, the Beltrami County board of commissioners voted … [+1216 chars]'}"
16,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'LISA MASCARO / AP', 'title': 'Senators Will ‘Pay a Price’ If They Block Impeachment Witness Testimony, Nancy Pelosi Says', 'description': 'Nancy Pelosi said senators will “pay a price” if they block new witnesses from testifying in the impeachment\xa0trial of President Trump.', 'url': 'https://time.com/5763520/nancy-pelosi-senators-block-witnesses-impeachment/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/nancy-pelosi-senate-impeachment-witnesses.jpg?quality=85&w=1024&h=628&crop=1', 'publishedAt': '2020-01-12T17:20:38Z', 'content': '(WASHINGTON) — House Speaker Nancy Pelosi said Sunday that senators will “pay a price” if they block new witnesses from testifying in the impeachment trial of President Donald Trump. She said Americans expect a fair trial.\r\nPelosi, D-Calif., said the House pl… [+2609 chars]'}"
17,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Associated Press', 'title': 'John Bolton ‘Prepared to Testify’ if Subpoenaed in Trump Senate Trial', 'description': 'Former Trump national security adviser John Bolton said Monday that he is “prepared to testify” if he is subpoenaed by the Senate in its impeachment trial.', 'url': 'https://time.com/5759746/john-bolton-testify/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/john-bolton-testify.jpg?quality=85&w=1024&h=628&crop=1', 'publishedAt': '2020-01-06T17:26:21Z', 'content': 'WASHINGTON — Former Trump national security adviser John Bolton said Monday that he is “prepared to testify” if he is subpoenaed by the Senate in its impeachment trial.\r\nBolton, who left the White House in September, said that he has weighed the issues of exe… [+1243 chars]'}"
18,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Laurie Kellman / AP', 'title': 'Adam Schiff’s Closing Remarks at Impeachment Trial Disturbs Some GOP Senators', 'description': 'Senate Republicans said Adam Schiff insulted them by repeating an anonymous report that the White House had threatened to punish Republicans who voted against Trump.', 'url': 'https://time.com/5771620/adam-schiff-closing-comments-impeachment/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/Lisa-Murkowski-John-Barrasso-comments.jpg?quality=85&crop=0px%2C139px%2C5472px%2C2864px&resize=1200%2C628&strip', 'publishedAt': '2020-01-25T15:23:08Z', 'content': '(WASHINGTON) — Senate Republicans said lead impeachment prosecutor Adam Schiff insulted them during the trial by repeating an anonymously sourced report that the White House had threatened to punish Republicans who voted against President Donald Trump.\r\nSchif… [+2810 chars]'}"
19,ok,11874,"{'source': {'id': 'time', 'name': 'Time'}, 'author': 'Time', 'title': 'Senator Martha McSally Calls CNN Reporter a ‘Liberal Hack’ After Being Asked About Impeachment', 'description': 'Republican Sen. Martha McSally of Arizona lashed at a CNN reporter who asked her about the impeachment of President Donald Trump', 'url': 'https://time.com/5767048/senator-martha-mcsally-arizona-liberal-hack-cnn/', 'urlToImage': 'https://api.time.com/wp-content/uploads/2020/01/martha_mcsally_arizona_cnn_liberal_hack.jpg?quality=85&crop=57px%2C0px%2C967px%2C506px&resize=1200%2C628&strip', 'publishedAt': '2020-01-17T01:53:46Z', 'content': 'Republican U.S. Sen. Martha McSally of Arizona lashed out Thursday at a CNN reporter who asked her about the impeachment of President Donald Trump, calling him a “liberal hack.”\r\nMcSally refused to answer when CNN reporter Manu Raju asked whether the Senate s… [+1602 chars]'}"
